Time (BKK),CloseTime (BKK),TF,Pattern,Type,RSI,ATR,dist_sma50,dist_sma200,body,range,Entry,SL,TP,Lot,P&L,Balance,Reason
2026-09-14 03:15,2026-09-14 11:15,M15,Naiya Doji,BUY,38.94,9.11,-0.45,-0.61,3.93,11.8,4327.24,4291.71,4470.98,0.01,-35.53,9106.28,SL
2026-09-14 03:30,2026-09-14 03:30,M15,Naiya Doji,SELL,62.37,9.04,-0.29,-0.44,7.0,18.36,4340.06,4342.09,4319.63,0.01,-2.03,9104.25,SL
2026-09-14 03:30,2026-09-14 03:30,M15,Naiya,SELL,62.37,9.04,-0.29,-0.44,7.0,18.36,4338.25,4343.44,4318.8,0.01,-5.19,9099.060000000001,SL
2026-09-14 03:30,2026-09-14 03:30,M15,Naiya Doji,SELL,62.37,9.04,-0.29,-0.44,7.0,18.36,4340.06,4342.09,4319.63,0.01,-2.03,9097.03,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4337.46,0.01,-1.64,9095.390000000001,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4337.46,0.01,-1.64,9093.75,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4337.46,0.01,-1.64,9092.11,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4337.46,0.01,-1.64,9090.470000000001,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4337.46,0.01,-1.64,9088.83,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4313.85,0.01,-1.64,9087.19,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4313.85,0.01,-1.64,9085.550000000001,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4313.85,0.01,-1.64,9083.91,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4313.85,0.01,-1.64,9082.27,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4313.85,0.01,-1.64,9080.630000000001,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4313.85,0.01,-1.64,9078.990000000002,SL
2026-09-14 03:45,2026-09-14 03:45,M15,Naiya Doji,SELL,66.04,9.38,-0.05,-0.19,10.8,12.7,4349.8,4351.44,4313.85,0.01,-1.64,9077.35,SL
2026-09-14 04:45,2026-09-14 06:30,M15,Naiya Doji,BUY,44.58,11.09,-0.5,-0.68,14.75,17.92,4332.09,4326.19,4360.65,0.01,-5.9,9071.45,SL
2026-09-14 04:45,2026-09-14 06:30,M15,Naiya Doji,BUY,44.58,11.09,-0.5,-0.68,14.75,17.92,4332.09,4326.19,4360.65,0.01,-5.9,9065.550000000001,SL
2026-09-14 04:45,2026-09-14 06:30,M15,Naiya Doji,BUY,44.58,11.09,-0.5,-0.68,14.75,17.92,4332.09,4326.19,4360.65,0.01,-5.9,9059.650000000001,SL
2026-09-14 04:45,2026-09-14 06:30,M15,Naiya Doji,BUY,44.58,11.09,-0.5,-0.68,14.75,17.92,4332.09,4326.19,4360.65,0.01,-5.9,9053.75,SL
2026-09-14 04:45,2026-09-14 06:30,M15,Naiya Doji,BUY,44.58,11.09,-0.5,-0.68,14.75,17.92,4332.09,4326.19,4373.24,0.01,-5.9,9047.85,SL
2026-09-14 05:45,2026-09-14 07:30,M15,Naiya,SELL,44.64,10.12,-0.4,-0.66,1.43,4.99,4333.56,4336.57,4319.78,0.01,-3.01,9044.84,SL
2026-09-14 06:45,2026-09-14 06:45,M15,Naiya,SELL,45.99,8.8,-0.35,-0.65,6.08,9.38,4329.24,4331.79,4322.73,0.01,6.51,9051.35,TP
2026-09-14 07:30,2026-09-14 07:30,M15,Naiya Doji,SELL,35.35,7.8,-0.27,-0.59,4.36,11.65,4334.32,4336.57,4319.78,0.01,-2.25,9049.1,SL
2026-09-14 07:30,2026-09-14 07:30,M15,Naiya Doji,SELL,35.35,7.8,-0.27,-0.59,4.36,11.65,4334.32,4336.57,4319.78,0.01,-2.25,9046.85,SL
2026-09-14 07:30,2026-09-14 07:30,M15,Naiya Doji,SELL,35.35,7.8,-0.27,-0.59,4.36,11.65,4334.32,4336.57,4319.78,0.01,-2.25,9044.6,SL
2026-09-14 07:30,2026-09-14 07:30,M15,Naiya Doji,SELL,35.35,7.8,-0.27,-0.59,4.36,11.65,4334.32,4336.57,4319.78,0.01,-2.25,9042.35,SL
2026-09-14 07:30,2026-09-14 07:30,M15,Naiya Doji,SELL,35.35,7.8,-0.27,-0.59,4.36,11.65,4334.32,4336.57,4319.78,0.01,-2.25,9040.1,SL
2026-09-14 07:30,2026-09-14 07:30,M15,Naiya Doji,SELL,35.35,7.8,-0.27,-0.59,4.36,11.65,4334.32,4336.57,4319.78,0.01,-2.25,9037.85,SL
2026-09-14 07:30,2026-09-14 07:30,M15,Naiya Doji,SELL,35.35,7.8,-0.27,-0.59,4.36,11.65,4334.32,4336.57,4319.78,0.01,-2.25,9035.6,SL
2026-09-14 07:30,2026-09-14 07:30,M15,Naiya Doji,SELL,35.35,7.8,-0.27,-0.59,4.36,11.65,4334.32,4336.57,4319.78,0.01,-2.25,9033.35,SL
2026-09-14 07:45,2026-09-14 07:45,M15,Naiya Doji,SELL,38.81,8.39,-0.11,-0.43,6.36,14.13,4334.32,4336.57,4313.35,0.01,-2.25,9031.1,SL
2026-09-14 08:00,2026-09-14 08:00,M15,Naiya Doji,BUY,38.25,8.36,-0.27,-0.59,7.53,11.82,4331.73,4327.32,4372.7,0.01,-4.41,9026.69,SL
2026-09-14 09:45,2026-09-14 09:45,M15,Naiya,SELL,34.13,8.71,-0.59,-0.96,8.34,14.13,4322.1,4324.13,4318.82,0.01,3.28,9029.970000000001,TP
2026-09-14 10:00,2026-09-14 10:00,M15,Naiya,SELL,41.47,8.65,-0.52,-0.89,2.37,7.53,4316.86,4319.57,4312.48,0.01,4.38,9034.35,TP
2026-09-14 10:30,2026-09-14 11:15,M15,Naiya,SELL,33.09,8.29,-0.51,-0.9,1.21,6.34,4310.96,4318.31,4299.07,0.01,11.89,9046.240000000002,TP
2026-09-14 11:00,2026-09-14 11:15,M15,Naiya,SELL,26.65,8.25,-0.61,-1.02,0.79,6.74,4310.67,4316.09,4302.9,0.01,7.77,9054.01,TP
2026-09-14 14:15,2026-09-14 14:15,M15,Naiya,BUY,35.27,9.56,-0.77,-1.28,8.59,13.99,4292.3,4284.3,4304.74,0.01,-8.0,9046.01,SL
2026-09-14 14:15,2026-09-14 14:30,M15,Naiya Doji,BUY,35.27,9.56,-0.77,-1.28,8.59,13.99,4283.9,4278.4,4402.94,0.01,-5.5,9040.51,SL
2026-09-14 14:15,2026-09-14 14:30,M15,Naiya Doji,BUY,35.27,9.56,-0.77,-1.28,8.59,13.99,4283.9,4278.4,4402.94,0.01,-5.5,9035.01,SL
2026-09-14 14:15,2026-09-14 14:30,M15,Naiya Doji,BUY,35.27,9.56,-0.77,-1.28,8.59,13.99,4283.9,4278.4,4402.94,0.01,-5.5,9029.51,SL
2026-09-14 14:15,2026-09-14 14:30,M15,Naiya Doji,BUY,35.27,9.56,-0.77,-1.28,8.59,13.99,4283.9,4278.4,4402.94,0.01,-5.5,9024.01,SL
2026-09-14 14:15,2026-09-14 14:30,M15,Naiya Doji,BUY,35.27,9.56,-0.77,-1.28,8.59,13.99,4283.9,4278.4,4402.94,0.01,-5.5,9018.51,SL
2026-09-14 14:15,2026-09-14 14:30,M15,Naiya Doji,BUY,35.27,9.56,-0.77,-1.28,8.59,13.99,4283.9,4278.4,4402.94,0.01,-5.5,9013.01,SL
2026-09-14 14:15,2026-09-14 14:30,M15,Naiya Doji,BUY,35.27,9.56,-0.77,-1.28,8.59,13.99,4283.9,4278.4,4308.38,0.01,-5.5,9007.51,SL
2026-09-14 16:00,2026-09-14 16:00,M15,Naiya,BUY,45.37,10.55,-0.73,-1.32,12.82,13.23,4271.09,4253.6,4324.79,0.01,0.0,9007.51,OPEN
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4302.9,0.01,-3.17,9004.34,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4302.9,0.01,-3.17,9001.170000000002,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4302.9,0.01,-3.17,8998.000000000002,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4302.9,0.01,-3.17,8994.830000000002,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4302.9,0.01,-3.17,8991.660000000002,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4302.9,0.01,-3.17,8988.490000000002,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4302.9,0.01,-3.17,8985.320000000002,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4302.9,0.01,-3.17,8982.150000000001,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8978.980000000001,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8975.810000000001,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8972.640000000001,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8969.470000000001,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8966.300000000001,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8963.130000000001,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8959.960000000001,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8956.79,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8953.62,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8950.45,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8947.28,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4255.11,0.01,-3.17,8944.11,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8940.94,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8937.77,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8934.6,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8931.43,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8928.26,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8925.09,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8921.92,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8918.75,SL
2026-09-14 18:45,2026-09-14 18:45,M15,Naiya Doji,SELL,73.64,12.07,0.32,-0.41,9.6,12.79,4312.92,4316.09,4214.98,0.01,-3.17,8915.58,SL
2026-09-14 20:30,2026-09-14 20:30,M15,Naiya,SELL,76.08,8.6,0.21,-0.54,0.34,4.7,4311.96,4312.77,4217.03,0.01,-0.81,8914.77,SL
2026-09-15 02:45,2026-09-15 03:00,M15,Naiya Doji,SELL,42.35,5.17,0.02,-0.76,0.46,4.84,4296.14,4298.58,4272.34,0.01,-2.44,8912.33,SL
2026-09-15 02:45,2026-09-15 03:00,M15,Naiya Doji,SELL,42.35,5.17,0.02,-0.76,0.46,4.84,4296.14,4298.58,4272.34,0.01,-2.44,8909.89,SL
2026-09-15 02:45,2026-09-15 03:00,M15,Naiya Doji,SELL,42.35,5.17,0.02,-0.76,0.46,4.84,4296.14,4298.58,4272.34,0.01,-2.44,8907.45,SL
2026-09-15 02:45,2026-09-15 03:00,M15,Naiya Doji,SELL,42.35,5.17,0.02,-0.76,0.46,4.84,4296.14,4298.58,4272.34,0.01,-2.44,8905.01,SL
2026-09-15 02:45,2026-09-15 03:00,M15,Naiya Doji,SELL,42.35,5.17,0.02,-0.76,0.46,4.84,4296.14,4298.58,4280.13,0.01,-2.44,8902.57,SL
2026-09-15 02:45,2026-09-15 03:00,M15,Naiya Doji,SELL,42.35,5.17,0.02,-0.76,0.46,4.84,4296.14,4298.58,4280.13,0.01,-2.44,8900.13,SL
2026-09-15 02:45,2026-09-15 03:00,M15,Naiya Doji,SELL,42.35,5.17,0.02,-0.76,0.46,4.84,4296.14,4298.58,4280.13,0.01,-2.44,8897.689999999999,SL
2026-09-15 03:00,2026-09-15 03:00,M15,Naiya Doji,SELL,58.85,5.68,0.17,-0.6,6.82,12.11,4296.14,4298.58,4280.13,0.01,-2.44,8895.25,SL
2026-09-15 03:45,2026-09-15 04:00,M15,Naiya,SELL,63.56,6.77,0.27,-0.49,5.75,10.82,4299.81,4306.01,4269.44,0.01,-6.2,8889.05,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8886.699999999999,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8884.35,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8882.0,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8879.65,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8877.3,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8874.95,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8872.6,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8870.25,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8867.9,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8865.550000000001,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8863.2,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8860.85,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4216.72,0.01,-2.35,8858.5,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4271.05,0.01,-2.35,8856.150000000001,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4264.95,0.01,-2.35,8853.800000000001,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4264.95,0.01,-2.35,8851.45,SL
2026-09-15 04:00,2026-09-15 04:30,M15,Naiya Doji,SELL,66.5,6.94,0.33,-0.42,2.59,7.06,4310.93,4313.28,4264.95,0.01,-2.35,8849.1,SL
2026-09-15 04:30,2026-09-15 04:30,M15,Naiya Doji,SELL,76.66,7.17,0.4,-0.33,1.26,10.04,4310.93,4313.28,4264.95,0.01,-2.35,8846.750000000002,SL
2026-09-15 05:15,2026-09-15 10:45,M15,Naiya,SELL,79.34,7.45,0.34,-0.34,0.15,4.49,4311.33,4317.35,4262.44,0.01,48.89,8895.640000000001,TP
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8892.900000000001,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8890.160000000002,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8887.420000000002,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8884.68,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8881.94,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8879.2,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8876.460000000001,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8873.720000000001,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8870.980000000001,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8868.240000000002,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4331.59,0.01,-2.74,8865.500000000002,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8862.760000000002,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8860.02,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8857.28,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8854.54,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8851.800000000001,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8849.060000000001,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8846.320000000002,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8843.580000000002,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8840.84,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8838.1,SL
2026-09-15 08:00,2026-09-15 09:30,M15,Naiya Doji,BUY,21.14,6.27,-0.25,-0.8,1.2,8.13,4286.39,4283.65,4338.21,0.01,-2.74,8835.36,SL
2026-09-15 08:30,2026-09-15 09:30,M15,Naiya Doji,BUY,19.43,6.24,-0.21,-0.76,1.34,5.23,4286.39,4283.65,4338.21,0.01,-2.74,8832.62,SL
2026-09-15 08:30,2026-09-15 09:30,M15,Naiya Doji,BUY,19.43,6.24,-0.21,-0.76,1.34,5.23,4286.39,4283.65,4338.21,0.01,-2.74,8829.880000000001,SL
2026-09-15 09:00,2026-09-15 09:30,M15,Naiya Doji,BUY,23.41,6.52,-0.25,-0.82,5.22,8.93,4288.66,4286.05,4336.73,0.01,-2.61,8827.27,SL
2026-09-15 09:15,2026-09-15 10:00,M15,Naiya,SELL,34.5,6.36,-0.15,-0.72,3.86,4.64,4290.84,4295.35,4276.03,0.01,14.81,8842.080000000002,TP
2026-09-15 09:30,2026-09-15 09:30,M15,Naiya Doji,BUY,21.85,6.7,-0.33,-0.91,8.13,11.93,4286.39,4283.65,4338.21,0.01,-2.74,8839.34,SL
2026-09-15 09:30,2026-09-15 09:30,M15,Naiya Doji,BUY,21.85,6.7,-0.33,-0.91,8.13,11.93,4288.66,4286.05,4336.73,0.01,-2.61,8836.730000000001,SL
2026-09-15 09:45,2026-09-15 09:45,M15,Naiya,SELL,22.06,7.26,-0.39,-0.98,3.33,13.75,4288.19,4292.35,4282.16,0.01,6.03,8842.760000000002,TP
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4313.02,0.01,-6.94,8835.820000000002,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4313.02,0.01,-6.94,8828.880000000001,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4313.02,0.01,-6.94,8821.94,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4314.2,0.01,-6.94,8815.0,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4314.2,0.01,-6.94,8808.060000000001,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4314.2,0.01,-6.94,8801.12,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4314.2,0.01,-6.94,8794.18,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4314.2,0.01,-6.94,8787.240000000002,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8780.300000000001,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8773.36,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8766.42,SL
2026-09-15 09:45,2026-09-15 10:00,M15,Naiya Doji,BUY,22.06,7.26,-0.39,-0.98,3.33,13.75,4279.59,4272.65,4345.41,0.01,-6.94,8759.48,SL
